gvkey,iid,datadate,tic,cshtrd,prccd,prchd,prcld,prcod
003138,01,20090309,COKE,12440.0000,37.7500,38.7999,37.7500,38.1000
003138,01,20090310,COKE,30334.0000,41.1300,41.1400,38.1000,38.7000
003138,01,20090311,COKE,18990.0000,43.0500,43.6000,41.4000,43.6000
003138,01,20090312,COKE,33683.0000,45.5800,46.0000,42.3200,42.7400
003138,01,20090313,COKE,12062.0000,44.6400,45.8500,43.7800,45.6500
003138,01,20090316,COKE,15081.0000,45.3200,45.9900,44.5500,45.2300
003138,01,20090317,COKE,9577.0000,46.0000,46.0000,44.6901,45.1600
003138,01,20090318,COKE,34017.0000,49.9900,49.9900,44.5200,46.0900
003138,01,20090319,COKE,24734.0000,51.1200,51.3300,50.2500,50.7300
003138,01,20090320,COKE,35628.0000,51.6400,52.6200,50.8750,51.0000
003138,01,20090323,COKE,26352.0000,53.3500,53.3500,51.7500,51.7500
003138,01,20090324,COKE,19195.0000,52.1000,53.2600,52.0900,53.0000
003138,01,20090325,COKE,19140.0000,52.8500,53.0700,51.6200,52.1000
003138,01,20090326,COKE,19272.0000,53.7100,53.7100,52.5100,53.0000
003138,01,20090327,COKE,31950.0000,51.6800,53.6700,51.2800,53.5000
003138,01,20090330,COKE,15412.0000,51.7500,52.1400,50.9000,51.5000
003138,01,20090331,COKE,15278.0000,52.0500,52.4500,51.7500,52.1500
003138,01,20090401,COKE,14918.0000,51.5000,51.5200,50.2300,51.4600
003138,01,20090402,COKE,35306.0000,52.6200,52.7400,51.5000,51.5000
003138,01,20090403,COKE,23183.0000,51.8100,52.6700,50.0000,52.6700
003138,01,20090406,COKE,28163.0000,52.2600,52.4700,51.0000,51.3800
003138,01,20090407,COKE,21591.0000,51.8100,52.1300,50.0550,51.5000
003138,01,20090408,COKE,12158.0000,51.9600,51.9600,50.0200,50.0200
003138,01,20090409,COKE,23452.0000,52.5500,52.9000,51.7100,51.8800
003138,01,20090413,COKE,7428.0000,52.4100,52.9800,52.0552,52.5000
003138,01,20090414,COKE,14264.0000,51.2500,51.9500,50.4200,51.9500
003138,01,20090415,COKE,17183.0000,51.9500,51.9900,50.5900,51.1000
003138,01,20090416,COKE,15175.0000,53.6500,53.6500,52.3500,52.5400
003138,01,20090417,COKE,17616.0000,53.6600,53.7880,52.5800,53.7400
003138,01,20090420,COKE,38679.0000,53.5900,54.9500,53.0160,53.6900
003138,01,20090421,COKE,24501.0000,53.6800,53.9500,52.8100,53.5600
003138,01,20090422,COKE,35771.0000,53.3800,54.0850,52.8300,52.9500
003138,01,20090423,COKE,31272.0000,53.4400,54.5000,52.9400,53.5400
003138,01,20090424,COKE,35351.0000,53.4500,53.9895,50.7940,53.9800
003138,01,20090427,COKE,21076.0000,52.4300,53.1208,51.7100,53.0000
003138,01,20090428,COKE,40424.0000,53.0400,53.2620,52.0000,52.4000
003138,01,20090429,COKE,23771.0000,53.4200,53.7500,52.4000,53.5000
003138,01,20090430,COKE,11322.0000,52.1200,53.9800,52.0300,53.9800
003138,01,20090501,COKE,10305.0000,51.3200,52.3550,51.0500,52.1600
003138,01,20090504,COKE,18824.0000,50.8200,52.2700,50.0500,51.9000
003138,01,20090505,COKE,22243.0000,48.9100,51.1000,48.6250,50.5000
003138,01,20090506,COKE,11815.0000,48.9200,49.4070,48.2500,48.2500
003138,01,20090507,COKE,10280.0000,47.8000,49.8200,47.7500,49.3000
003138,01,20090508,COKE,23257.0000,46.8700,50.6000,46.8700,48.3000
003138,01,20090511,COKE,25507.0000,46.3300,47.5100,46.1400,46.8700
003138,01,20090512,COKE,22495.0000,48.6200,48.6500,46.1500,47.4400
003138,01,20090513,COKE,26704.0000,47.4000,49.2500,46.7000,49.2500
003138,01,20090514,COKE,44764.0000,51.1900,51.4100,46.5100,47.7200
003138,01,20090515,COKE,29963.0000,48.9200,51.0000,48.6300,51.0000
003138,01,20090518,COKE,34823.0000,49.5000,50.6800,48.2400,49.5800
003138,01,20090519,COKE,17391.0000,48.4000,49.7200,48.1100,48.9200
003138,01,20090520,COKE,26449.0000,48.7600,49.7100,48.4700,48.5600
003138,01,20090521,COKE,23266.0000,47.5400,48.7700,47.5100,48.5000
003138,01,20090522,COKE,15531.0000,47.5700,49.6700,46.6600,47.6400
003138,01,20090526,COKE,16483.0000,49.8000,49.9200,46.6700,47.8500
003138,01,20090527,COKE,30951.0000,49.6400,50.0900,48.8800,49.8000
003138,01,20090528,COKE,13937.0000,49.5300,50.4500,49.0000,50.4500
003138,01,20090529,COKE,21915.0000,48.7800,49.8000,47.9500,49.8000
003138,01,20090601,COKE,68525.0000,53.3400,53.5000,50.3900,50.3900
003138,01,20090602,COKE,121810.0000,53.6600,55.5800,50.4600,53.1400
003138,01,20090603,COKE,38290.0000,55.1900,55.3400,52.9500,54.0400
003138,01,20090604,COKE,35715.0000,55.9600,55.9900,54.3100,55.7300
003138,01,20090605,COKE,21139.0000,56.6800,57.0000,55.0800,57.0000
003138,01,20090608,COKE,23355.0000,56.5200,57.1100,55.8600,56.6800
003138,01,20090609,COKE,20877.0000,56.3200,56.9800,56.0600,56.6800
003138,01,20090610,COKE,36408.0000,55.6100,56.1300,55.0600,56.0500
003138,01,20090611,COKE,15595.0000,56.6500,57.0000,55.6100,55.9700
003138,01,20090612,COKE,9355.0000,56.3500,56.7200,55.6700,56.7200
003138,01,20090615,COKE,26107.0000,56.2000,56.8900,55.3975,56.5900
003138,01,20090616,COKE,10748.0000,56.1600,56.3371,55.7300,55.7300
003138,01,20090617,COKE,8453.0000,56.7200,57.0000,56.0100,56.0100
003138,01,20090618,COKE,14951.0000,56.4200,56.9700,55.7100,56.4000
003138,01,20090619,COKE,29161.0000,55.8800,57.1000,55.8800,57.0200
003138,01,20090622,COKE,20928.0000,54.6500,55.9000,54.3200,55.3900
003138,01,20090623,COKE,11841.0000,54.3600,55.7300,54.0800,54.8900
003138,01,20090624,COKE,11558.0000,54.2500,56.7299,54.2100,54.3200
003138,01,20090625,COKE,16384.0000,55.0600,55.5700,52.0700,54.1700
003138,01,20090626,COKE,102471.0000,58.1800,58.1800,54.0900,54.6400
003138,01,20090629,COKE,26906.0000,55.7800,57.5000,55.4800,57.5000
003138,01,20090630,COKE,16448.0000,55.1300,56.8000,55.0100,56.6600
003138,01,20090701,COKE,20681.0000,55.4800,55.9000,54.6300,55.9000
003138,01,20090702,COKE,12940.0000,54.9500,55.5000,54.6300,55.0400
003138,01,20090706,COKE,7896.0000,55.0100,55.3900,54.7250,55.0000
003138,01,20090707,COKE,8339.0000,54.0900,55.4900,53.6700,55.2000
003138,01,20090708,COKE,15073.0000,52.7500,54.5500,52.6400,54.5500
003138,01,20090709,COKE,10061.0000,53.1400,54.3700,52.8600,52.8600
003138,01,20090710,COKE,6043.0000,54.2200,54.2200,53.5700,53.5700
003138,01,20090713,COKE,7568.0000,54.1800,54.5000,53.0100,54.5000
003138,01,20090714,COKE,7627.0000,54.2500,54.6500,53.7900,54.3200
003138,01,20090715,COKE,33289.0000,54.9900,55.0300,53.5200,54.5900
003138,01,20090716,COKE,28170.0000,55.5500,55.8500,54.3400,54.4900
003138,01,20090717,COKE,14767.0000,55.8100,56.3600,55.0100,55.7100
003138,01,20090720,COKE,18710.0000,55.5700,56.2000,54.1700,55.9900
003138,01,20090721,COKE,40715.0000,54.1400,56.1799,53.5200,56.0800
003138,01,20090722,COKE,8583.0000,54.1300,54.1500,53.4000,53.4000
003138,01,20090723,COKE,26449.0000,54.8600,55.6265,53.8000,54.1500
003138,01,20090724,COKE,6736.0000,55.1800,55.4500,54.3500,54.3500
003138,01,20090727,COKE,21853.0000,56.4800,56.7800,55.0600,55.6500
003138,01,20090728,COKE,10589.0000,57.1500,57.1700,55.5600,55.9600
003138,01,20090729,COKE,10023.0000,57.0800,57.1000,56.4000,56.9900
003138,01,20090730,COKE,11958.0000,57.0300,57.6000,56.6280,57.1000
003138,01,20090731,COKE,11825.0000,56.5200,58.0000,56.5200,56.5700
003138,01,20090803,COKE,10688.0000,56.5300,57.5000,55.0100,57.2600
003138,01,20090804,COKE,20502.0000,55.7400,57.8000,54.3300,56.0200
003138,01,20090805,COKE,28105.0000,55.8300,55.8300,53.8000,55.4500
003138,01,20090806,COKE,8822.0000,54.3200,55.4400,54.2610,55.4400
003138,01,20090807,COKE,15060.0000,54.6400,55.2600,54.3100,55.2600
003138,01,20090810,COKE,20943.0000,54.1200,54.5199,53.4000,54.0000
003138,01,20090811,COKE,11374.0000,54.0200,54.8899,53.5000,53.8000
003138,01,20090812,COKE,10279.0000,54.6500,54.7900,53.8401,54.1300
003138,01,20090813,COKE,5553.0000,54.8400,55.0600,54.5100,55.0600
003138,01,20090814,COKE,10978.0000,54.0300,55.0200,54.0000,54.9400
003138,01,20090817,COKE,26150.0000,54.3100,54.5200,53.3000,54.0000
003138,01,20090818,COKE,10900.0000,54.7400,54.7400,53.9200,54.0000
003138,01,20090819,COKE,6058.0000,54.6900,54.6900,53.5700,54.1100
003138,01,20090820,COKE,12938.0000,54.8100,55.0700,53.9300,54.7000
003138,01,20090821,COKE,20707.0000,55.5800,56.0000,54.0100,55.6300
003138,01,20090824,COKE,8983.0000,55.1700,55.7200,54.9500,55.7200
003138,01,20090825,COKE,7309.0000,55.5400,55.5400,54.5200,54.9900
003138,01,20090826,COKE,9301.0000,55.5300,55.6500,54.3600,55.2200
003138,01,20090827,COKE,13433.0000,55.2600,55.4700,54.8180,55.0000
003138,01,20090828,COKE,16048.0000,54.3200,55.8000,54.1843,55.8000
003138,01,20090831,COKE,45007.0000,54.0600,55.5500,54.0000,54.2100
003138,01,20090901,COKE,74945.0000,48.9000,54.0800,48.3800,53.4100
003138,01,20090902,COKE,90560.0000,48.2500,51.1200,47.7414,48.9400
003138,01,20090903,COKE,35312.0000,49.0800,49.3800,47.1400,48.6800
003138,01,20090904,COKE,14615.0000,49.8500,49.9500,49.0900,49.5600
003138,01,20090908,COKE,30730.0000,48.4700,50.4550,47.6750,50.1500
003138,01,20090909,COKE,30311.0000,49.1900,49.2300,48.2800,48.5700
003138,01,20090910,COKE,31308.0000,49.5600,49.9200,48.1900,49.6400
003138,01,20090911,COKE,27677.0000,49.1200,50.1579,49.1200,49.6000
003138,01,20090914,COKE,20408.0000,49.6000,49.6000,48.1400,48.7000
003138,01,20090915,COKE,14651.0000,49.9100,50.0700,49.0100,49.3800
003138,01,20090916,COKE,13606.0000,49.7500,50.0700,49.5100,49.8800
003138,01,20090917,COKE,16297.0000,49.0000,49.9200,49.0000,49.4400
003138,01,20090918,COKE,22726.0000,49.0500,49.4600,48.8100,49.1900
003138,01,20090921,COKE,10956.0000,49.3400,49.4800,49.0500,49.3200
003138,01,20090922,COKE,30424.0000,48.7100,49.4560,48.5300,49.3700
003138,01,20090923,COKE,13947.0000,48.9600,49.7899,48.8500,48.8500
003138,01,20090924,COKE,26315.0000,48.2700,49.4500,48.2700,48.9700
003138,01,20090925,COKE,12548.0000,48.8000,49.0300,48.0000,48.0000
003138,01,20090928,COKE,9820.0000,48.7200,49.2600,48.5100,48.8600
003138,01,20090929,COKE,8013.0000,48.6500,49.3400,48.6500,48.8100
003138,01,20090930,COKE,20858.0000,48.4300,49.3270,48.2500,48.8200
003138,01,20091001,COKE,19593.0000,47.6100,48.5700,47.6100,48.3500
003138,01,20091002,COKE,14777.0000,47.1200,47.4650,47.0000,47.2500
003138,01,20091005,COKE,13732.0000,47.1700,47.4700,47.1250,47.1600
003138,01,20091006,COKE,9484.0000,47.7500,48.0000,47.2105,47.6100
003138,01,20091007,COKE,9872.0000,47.8300,48.3500,47.7200,47.9600
003138,01,20091008,COKE,16731.0000,48.0000,48.8500,47.9700,48.3100
003138,01,20091009,COKE,14230.0000,49.0500,49.0900,48.0600,48.2300
003138,01,20091012,COKE,7791.0000,49.2400,49.4900,49.0200,49.4400
003138,01,20091013,COKE,4143.0000,49.1000,49.1780,48.8800,49.1200
003138,01,20091014,COKE,16421.0000,49.2000,49.5000,48.7500,49.5000
003138,01,20091015,COKE,20932.0000,47.4200,49.3500,47.0310,48.7700
003138,01,20091016,COKE,20547.0000,47.0400,48.8500,47.0400,47.5000
003138,01,20091019,COKE,11888.0000,47.8800,48.1350,47.4400,47.4500
003138,01,20091020,COKE,18194.0000,48.0100,48.9900,47.8000,48.1700
003138,01,20091021,COKE,22039.0000,47.5200,48.3450,47.4700,48.0000
003138,01,20091022,COKE,27015.0000,46.6700,47.6700,46.5700,47.4400
003138,01,20091023,COKE,25273.0000,45.9300,47.3968,45.8900,46.5900
003138,01,20091026,COKE,25999.0000,45.0300,46.2200,45.0000,45.9000
003138,01,20091027,COKE,17035.0000,45.2100,46.3760,45.1000,45.1000
003138,01,20091028,COKE,15721.0000,45.3800,46.2200,45.3800,45.6500
003138,01,20091029,COKE,11496.0000,45.6700,46.0200,45.3850,46.0200
003138,01,20091030,COKE,25341.0000,44.9100,45.6300,44.8500,45.5000
003138,01,20091102,COKE,40892.0000,45.2400,45.4650,44.1501,45.3200
003138,01,20091103,COKE,10301.0000,44.5500,45.4000,44.4000,45.2500
003138,01,20091104,COKE,16410.0000,44.0900,45.0000,44.0000,44.8600
003138,01,20091105,COKE,19076.0000,44.3900,44.5000,43.2110,44.5000
003138,01,20091106,COKE,12891.0000,44.4300,44.5400,44.0000,44.1400
003138,01,20091109,COKE,13049.0000,44.2900,44.9100,44.0200,44.9100
003138,01,20091110,COKE,13211.0000,44.1000,44.5800,44.0900,44.3000
003138,01,20091111,COKE,17414.0000,44.5200,44.7750,44.1101,44.4400
003138,01,20091112,COKE,12106.0000,44.0400,45.0800,44.0100,44.6800
003138,01,20091113,COKE,18185.0000,44.6200,44.9100,44.0000,44.1200
003138,01,20091116,COKE,30456.0000,46.7800,46.8300,45.0000,45.2100
003138,01,20091117,COKE,23054.0000,46.9700,47.6900,46.4000,46.4700
003138,01,20091118,COKE,16128.0000,47.4200,47.6800,46.5501,47.3800
003138,01,20091119,COKE,24105.0000,45.8700,47.4500,45.7850,47.4500
003138,01,20091120,COKE,15114.0000,46.0500,46.2760,45.8700,45.8700
003138,01,20091123,COKE,10691.0000,46.5500,47.0000,46.4200,46.5600
003138,01,20091124,COKE,24756.0000,47.5000,47.5100,46.8700,47.3000
003138,01,20091125,COKE,15027.0000,47.0000,47.6000,46.5750,47.6000
003138,01,20091127,COKE,9375.0000,46.0500,46.4400,46.0400,46.0900
003138,01,20091130,COKE,49539.0000,47.3400,47.7900,46.4900,46.6200
003138,01,20091201,COKE,67706.0000,48.9900,49.0000,47.6400,47.6900
003138,01,20091202,COKE,39953.0000,50.6800,50.8000,48.5100,49.0000
003138,01,20091203,COKE,28306.0000,50.1500,51.2400,49.9701,50.9800
003138,01,20091204,COKE,31251.0000,52.3500,52.3500,50.6600,51.0900
003138,01,20091207,COKE,32481.0000,53.6800,53.9600,52.4700,52.7800
003138,01,20091208,COKE,17582.0000,53.8000,53.8000,52.5000,53.2900
003138,01,20091209,COKE,29489.0000,54.5000,54.5000,53.2700,53.8000
003138,01,20091210,COKE,27345.0000,54.6400,54.8900,53.3600,54.8900
003138,01,20091211,COKE,32129.0000,55.0000,55.0000,53.5201,54.9400
003138,01,20091214,COKE,18909.0000,55.0000,55.0500,54.7200,55.0000
003138,01,20091215,COKE,21736.0000,54.9000,55.0000,54.4000,55.0000
003138,01,20091216,COKE,19486.0000,54.9400,55.2800,54.4400,55.0500
003138,01,20091217,COKE,24401.0000,54.9400,54.9800,53.5600,54.5000
003138,01,20091218,COKE,36559.0000,54.4100,55.0000,53.8100,55.0000
003138,01,20091221,COKE,17545.0000,54.0700,54.6999,52.8700,54.4800
003138,01,20091222,COKE,20085.0000,54.8500,54.8600,53.0000,53.8700
003138,01,20091223,COKE,17702.0000,54.8500,54.9000,53.6210,54.9000
003138,01,20091224,COKE,5174.0000,54.9500,55.0000,54.6000,54.8400
003138,01,20091228,COKE,7685.0000,55.0600,55.0600,54.5800,54.7900
003138,01,20091229,COKE,3515.0000,55.0000,55.2000,54.2915,55.2000
003138,01,20091230,COKE,12744.0000,54.8700,55.0000,54.0200,54.4800
003138,01,20091231,COKE,8189.0000,54.0200,54.9800,53.8900,54.9400
003138,01,20100104,COKE,30560.0000,53.5900,54.2300,52.2300,53.2800
003138,01,20100105,COKE,17713.0000,52.2400,53.4100,52.0100,53.4100
003138,01,20100106,COKE,8321.0000,52.4500,52.8600,52.2400,52.2400
003138,01,20100107,COKE,20862.0000,51.7300,52.6800,50.8501,52.6800
003138,01,20100108,COKE,6286.0000,51.5000,52.0400,51.2200,51.5000
003138,01,20100111,COKE,11511.0000,51.3300,51.6300,51.0000,51.5400
003138,01,20100112,COKE,13934.0000,50.7500,51.1300,50.5210,51.0000
003138,01,20100113,COKE,20309.0000,52.4400,52.9600,50.7000,50.8000
003138,01,20100114,COKE,10592.0000,52.0500,52.4700,50.6200,52.4700
003138,01,20100115,COKE,14462.0000,50.9900,52.6500,50.6215,52.2500
003138,01,20100119,COKE,13259.0000,51.2700,51.3100,50.7280,51.0000
003138,01,20100120,COKE,10569.0000,50.8000,51.4700,50.5300,51.0700
003138,01,20100121,COKE,15526.0000,50.0000,51.2000,50.0000,51.0000
003138,01,20100122,COKE,13487.0000,49.5900,50.4899,49.5000,50.0000
003138,01,20100125,COKE,11308.0000,50.1900,51.2225,49.8800,50.1500
003138,01,20100126,COKE,13734.0000,48.7100,49.8100,48.7000,49.3500
003138,01,20100127,COKE,23795.0000,51.5000,51.7200,48.7500,48.7500
003138,01,20100128,COKE,17256.0000,50.6400,51.9699,50.2580,51.7900
003138,01,20100129,COKE,14570.0000,50.4700,51.8300,50.4700,50.6200
003138,01,20100201,COKE,16921.0000,50.7900,51.2500,50.6100,50.8800
003138,01,20100202,COKE,22472.0000,50.5000,50.9000,50.3300,50.6600
003138,01,20100203,COKE,6886.0000,50.2300,51.1300,50.2000,50.2000
003138,01,20100204,COKE,14277.0000,48.5000,50.2670,48.4900,49.9600
003138,01,20100205,COKE,9792.0000,49.1200,49.9200,48.3801,48.7200
003138,01,20100208,COKE,17767.0000,49.4800,50.9600,48.7800,50.9600
003138,01,20100209,COKE,17153.0000,50.5200,50.5200,49.2200,50.2600
003138,01,20100210,COKE,7993.0000,50.5400,50.8900,50.0000,50.7400
003138,01,20100211,COKE,8647.0000,51.4900,51.5500,50.3450,50.5700
003138,01,20100212,COKE,39610.0000,51.8100,52.4200,49.6300,51.0000
003138,01,20100216,COKE,11891.0000,51.5000,52.2300,50.7601,52.2300
003138,01,20100217,COKE,24330.0000,51.8900,51.8900,50.8000,51.5000
003138,01,20100218,COKE,14194.0000,51.8500,51.8500,51.3200,51.7000
003138,01,20100219,COKE,10634.0000,51.6800,51.8500,51.2400,51.8500
003138,01,20100222,COKE,12625.0000,51.2700,51.8500,51.2150,51.8500
003138,01,20100223,COKE,15143.0000,51.3000,51.7490,51.0011,51.2500
003138,01,20100224,COKE,5528.0000,51.6700,51.8400,51.3100,51.5300
003138,01,20100225,COKE,106143.0000,57.0300,57.2000,53.1200,53.1200
003138,01,20100226,COKE,23640.0000,55.6500,56.7800,54.6600,56.7800
003138,01,20100301,COKE,31380.0000,56.4000,56.4000,55.5600,55.7100
003138,01,20100302,COKE,18400.0000,56.9600,56.9600,56.1800,56.5500
003138,01,20100303,COKE,22423.0000,57.2000,57.5000,56.6600,56.8000
003138,01,20100304,COKE,7650.0000,57.4000,57.8100,57.1500,57.1500
003138,01,20100305,COKE,18904.0000,58.6400,58.6400,57.1500,57.3100
003138,01,20100308,COKE,23118.0000,58.9100,59.0000,58.3400,58.6400
003138,01,20100309,COKE,27507.0000,58.9200,59.3900,58.6200,58.9100
003138,01,20100310,COKE,30817.0000,58.3600,59.2500,57.6200,59.2500
003138,01,20100311,COKE,9837.0000,58.1600,58.5300,57.7450,58.1800
003138,01,20100312,COKE,6509.0000,58.2800,58.6450,57.6700,58.1200
003138,01,20100315,COKE,18531.0000,58.6800,58.9900,58.2800,58.2800
003138,01,20100316,COKE,32349.0000,59.1300,59.2500,58.6600,58.9300
003138,01,20100317,COKE,34457.0000,58.8300,59.4700,58.6500,59.0000
003138,01,20100318,COKE,16000.0000,58.9600,59.0000,58.4900,58.7400
003138,01,20100319,COKE,22631.0000,59.0900,59.0900,58.2500,59.0000
003138,01,20100322,COKE,19873.0000,59.1700,59.2600,58.3200,58.7500
003138,01,20100323,COKE,55131.0000,60.0600,61.0000,59.0000,59.1400
003138,01,20100324,COKE,9368.0000,59.8000,60.1700,59.3800,60.1700
003138,01,20100325,COKE,22530.0000,59.0100,59.7900,59.0001,59.7900
003138,01,20100326,COKE,11799.0000,58.7800,59.0400,58.0115,59.0400
003138,01,20100329,COKE,9915.0000,58.6500,59.2000,58.5500,58.7900
003138,01,20100330,COKE,21532.0000,59.0000,59.1300,57.6500,58.9700
003138,01,20100331,COKE,14161.0000,58.6600,58.9500,58.2000,58.6600
003138,01,20100401,COKE,10164.0000,58.4500,58.9480,58.2500,58.6300
003138,01,20100405,COKE,11194.0000,58.7800,58.7800,58.4200,58.4200
003138,01,20100406,COKE,12208.0000,58.8000,58.8000,58.4200,58.7800
003138,01,20100407,COKE,26523.0000,58.2700,58.8900,58.0200,58.5100
003138,01,20100408,COKE,14868.0000,57.2700,58.2200,57.1700,58.2200
003138,01,20100409,COKE,14967.0000,56.7900,57.8299,56.6000,57.4300
003138,01,20100412,COKE,17070.0000,55.7600,56.9000,55.5500,56.8900
003138,01,20100413,COKE,25754.0000,56.2600,56.9900,55.0100,56.0500
003138,01,20100414,COKE,47355.0000,58.7900,59.3800,56.2800,56.7400
003138,01,20100415,COKE,7762.0000,58.5400,58.6700,58.0700,58.5400
003138,01,20100416,COKE,20079.0000,56.6400,58.6000,56.6200,58.6000
003138,01,20100419,COKE,16847.0000,56.2900,57.0495,56.1330,56.6500
003138,01,20100420,COKE,18312.0000,56.8800,56.9900,56.2900,56.5800
003138,01,20100421,COKE,20737.0000,56.3100,57.2400,55.6650,57.0000
003138,01,20100422,COKE,66829.0000,54.7700,56.3000,53.6700,55.7600
003138,01,20100423,COKE,13848.0000,54.5300,54.8000,54.1400,54.7800
003138,01,20100426,COKE,39929.0000,55.1900,56.5000,54.2701,54.8900
003138,01,20100427,COKE,26309.0000,54.9500,55.5700,54.2600,54.6800
003138,01,20100428,COKE,5592.0000,54.7600,56.5300,54.6575,55.3400
003138,01,20100429,COKE,11299.0000,55.8900,55.9200,54.7850,55.3900
003138,01,20100430,COKE,25051.0000,55.0800,56.1100,54.2700,56.0600
003138,01,20100503,COKE,17561.0000,55.3800,56.4300,55.0300,55.0800
003138,01,20100504,COKE,30855.0000,55.2500,55.5400,54.0000,55.1400
003138,01,20100505,COKE,48624.0000,55.2200,55.6400,54.4500,54.4500
003138,01,20100506,COKE,38525.0000,55.5000,56.2000,53.7800,55.2700
003138,01,20100507,COKE,27651.0000,54.5300,56.0000,54.2450,55.0300
003138,01,20100510,COKE,13933.0000,56.5300,56.5500,55.4400,56.5500
003138,01,20100511,COKE,23322.0000,55.9400,56.1200,55.2100,56.0000
003138,01,20100512,COKE,14008.0000,56.3200,56.4660,55.9700,56.3300
003138,01,20100513,COKE,20886.0000,55.4100,56.3000,54.8500,56.3000
003138,01,20100514,COKE,36878.0000,52.9200,55.1200,52.7700,55.0100
003138,01,20100517,COKE,70636.0000,51.7900,53.3400,51.4000,53.3400
003138,01,20100518,COKE,21577.0000,52.0100,52.4000,51.6000,52.0600
003138,01,20100519,COKE,12715.0000,51.6500,52.1900,51.0570,52.0100
003138,01,20100520,COKE,57328.0000,50.5100,51.4400,50.0900,50.9600
003138,01,20100521,COKE,37318.0000,51.6000,52.8150,50.0675,50.1700
003138,01,20100524,COKE,21851.0000,50.6300,52.6300,50.3800,51.8200
003138,01,20100525,COKE,28058.0000,49.7900,50.9700,49.2800,50.0500
003138,01,20100526,COKE,34233.0000,49.8300,51.1600,49.8200,50.2300
003138,01,20100527,COKE,18640.0000,51.4900,51.6000,50.0700,50.8000
003138,01,20100528,COKE,25662.0000,49.7600,51.5000,49.7400,51.5000
003138,01,20100601,COKE,61418.0000,48.1300,49.2400,47.9000,49.2300
